FUN_140001000	0x140001000
FUN_14055ebf0	0x14055ebf0
FUN_14055ebfc	0x14055ebfc
FUN_14055ec0c	0x14055ec0c
FUN_14055ecdc	0x14055ecdc
FUN_14055edc0	0x14055edc0
FUN_14055ede0	0x14055ede0
FUN_14055edf0	0x14055edf0
__except_validate_context_record	0x14055edf4
__except_validate_jump_buffer	0x14055ee2c
__vcrt_initialize_locks	0x14055ee70
__vcrt_uninitialize_locks	0x14055eeb8
FUN_14055eef0	0x14055eef0
__vcrt_FlsAlloc	0x14055f040
__vcrt_FlsFree	0x14055f088
__vcrt_FlsGetValue	0x14055f0d0
__vcrt_FlsSetValue	0x14055f118
__vcrt_InitializeCriticalSectionEx	0x14055f16c
_CallSettingFrame	0x14055f210
FUN_14055f250	0x14055f250
FUN_14055f280	0x14055f280
_CallSettingFrameEncoded	0x14055f2b0
FUN_14055f2f8	0x14055f2f8
FUN_14055f360	0x14055f360
FUN_14055f3cc	0x14055f3cc
FUN_14055f418	0x14055f418
FUN_14055f588	0x14055f588
FUN_14055f590	0x14055f590
FUN_14055f62c	0x14055f62c
FUN_14055f6e4	0x14055f6e4
_invoke_watson	0x14055f704
FUN_14055f750	0x14055f750
operator()<>	0x14055f7c8
operator()<>	0x14055f808
operator()<>	0x14055f848
FUN_14055f888	0x14055f888
FUN_14055fa38	0x14055fa38
FUN_14055fbf0	0x14055fbf0
FUN_14055fc98	0x14055fc98
is_wide_character_specifier<wchar_t>	0x14055fd44
FUN_14055fd84	0x14055fd84
FUN_140560038	0x140560038
FUN_1405607a4	0x1405607a4
FUN_1405609a8	0x1405609a8
FUN_140560bb4	0x140560bb4
FUN_140560db8	0x140560db8
FUN_140560fc4	0x140560fc4
FUN_1405611c8	0x1405611c8
FUN_1405613d4	0x1405613d4
FUN_140561444	0x140561444
FUN_1405614c8	0x1405614c8
FUN_140561574	0x140561574
FUN_140561634	0x140561634
FUN_1405616b8	0x1405616b8
FUN_140561758	0x140561758
FUN_1405617c8	0x1405617c8
FUN_140561850	0x140561850
FUN_140561900	0x140561900
FUN_1405619c4	0x1405619c4
FUN_140561a48	0x140561a48
FUN_140561ae8	0x140561ae8
FUN_140561c04	0x140561c04
FUN_140561d20	0x140561d20
FUN_140561e3c	0x140561e3c
FUN_140561ea8	0x140561ea8
FUN_140561f38	0x140561f38
FUN_140561fc8	0x140561fc8
FUN_140562348	0x140562348
FUN_1405626cc	0x1405626cc
FUN_140562a34	0x140562a34
FUN_140562da4	0x140562da4
FUN_140563064	0x140563064
FUN_140563320	0x140563320
FUN_1405635e4	0x1405635e4
FUN_14056376c	0x14056376c
FUN_1405638f4	0x1405638f4
FUN_140563aa4	0x140563aa4
FUN_140563c54	0x140563c54
FUN_14056418c	0x14056418c
FUN_1405645fc	0x1405645fc
FUN_140564bf8	0x140564bf8
FUN_140565170	0x140565170
FUN_1405651ec	0x1405651ec
FUN_140565260	0x140565260
FUN_1405654bc	0x1405654bc
FUN_140565738	0x140565738
FUN_14056580c	0x14056580c
FUN_1405658d0	0x1405658d0
FUN_140565988	0x140565988
FUN_140565a24	0x140565a24
FUN_140565ac0	0x140565ac0
FUN_140565b80	0x140565b80
validate_stream_is_ansi_if_required	0x140565bf8
write_string	0x140565c94
write_string	0x140565d38
FUN_140565de0	0x140565de0
FUN_140565eb0	0x140565eb0
FUN_140565f94	0x140565f94
FUN_1405660b8	0x1405660b8
FUN_1405661dc	0x1405661dc
FUN_140566300	0x140566300
FUN_1405664c4	0x1405664c4
FUN_140566718	0x140566718
FUN_14056682c	0x14056682c
FUN_140566a88	0x140566a88
FUN_140566ba0	0x140566ba0
common_fsopen<char>	0x140566ca8
common_fsopen<wchar_t>	0x140566d64
common_fsopen<char>	0x140566e30
_wfopen_s	0x140566e38
FUN_140566e90	0x140566e90
fopen_s	0x140566e9c
operator()<>	0x140566ef4
FUN_140566f34	0x140566f34
FUN_140566fb4	0x140566fb4
FUN_140567050	0x140567050
FUN_140567264	0x140567264
FUN_140567308	0x140567308
FUN_140567384	0x140567384
FUN_14056742c	0x14056742c
FUN_1405674c4	0x1405674c4
fread	0x140567730
fread_s	0x140567750
FUN_1405677f8	0x1405677f8
FUN_140567918	0x140567918
__acrt_uninitialize_stdio	0x14056792c
_get_stream_buffer_pointers	0x140567988
FUN_1405679d0	0x1405679d0
FUN_1405679dc	0x1405679dc
FUN_1405679f0	0x1405679f0
common_xtox<unsigned_long,char>	0x140567d88
FUN_140567e50	0x140567e50
common_xtox<unsigned___int64,char>	0x140567f24
common_xtox_s<unsigned_long,char>	0x140567ff0
common_xtox_s<unsigned_long,wchar_t>	0x140568058
common_xtox_s<unsigned___int64,char>	0x1405680c4
FID_conflict:_itoa_s	0x140568150
FUN_140568170	0x140568170
FID_conflict:_ltow_s	0x1405681a0
FUN_1405681c0	0x1405681c0
FUN_1405682d4	0x1405682d4
FUN_140568614	0x140568614
FUN_1405686cc	0x1405686cc
FUN_140568770	0x140568770
FUN_1405688b4	0x1405688b4
common_strtod_l<>	0x140568958
parse_floating_point<>	0x140568a00
parse_floating_point<>	0x140568aa0
FUN_140568b40	0x140568b40
FUN_140569004	0x140569004
FUN_140569148	0x140569148
FUN_140569334	0x140569334
FUN_14056937c	0x14056937c
FUN_1405693c4	0x1405693c4
FUN_14056952c	0x14056952c
_LocaleUpdate	0x140569704
FUN_1405697a0	0x1405697a0
FUN_1405697dc	0x1405697dc
FUN_140569818	0x140569818
FUN_140569bd0	0x140569bd0
FUN_140569d30	0x140569d30
convert_hexadecimal_string_to_floating_type_common	0x14056ba30
FUN_14056bae0	0x14056bae0
FUN_14056bf6c	0x14056bf6c
memcpy_s	0x14056bfe4
FUN_14056c06c	0x14056c06c
FUN_14056c074	0x14056c074
FUN_14056c07c	0x14056c07c
FUN_14056c14c	0x14056c14c
FUN_14056c174	0x14056c174
FUN_14056c198	0x14056c198
FUN_14056c1bc	0x14056c1bc
FUN_14056c1e0	0x14056c1e0
thunk_FUN_14057f370	0x14056c220
_calloc_base	0x14056c230
FUN_14056c238	0x14056c238
parse_floating_point<>	0x14056c270
parse_floating_point<>	0x14056c318
parse_floating_point<>	0x14056c3c0
parse_floating_point<>	0x14056c468
FUN_14056c510	0x14056c510
FUN_14056ccd4	0x14056ccd4
FUN_14056dd48	0x14056dd48
FUN_14056def8	0x14056def8
FUN_14056e108	0x14056e108
FUN_14056e36c	0x14056e36c
FUN_14056e630	0x14056e630
FUN_14056e6ac	0x14056e6ac
FUN_14056e73c	0x14056e73c
FUN_14056e7b8	0x14056e7b8
FUN_14056e848	0x14056e848
FUN_14056ec7c	0x14056ec7c
FUN_14056ed7c	0x14056ed7c
FUN_14056f684	0x14056f684
FUN_14056f784	0x14056f784
FUN_14056f828	0x14056f828
FUN_14056f8c4	0x14056f8c4
FUN_14056f96c	0x14056f96c
FUN_14056fa10	0x14056fa10
FUN_14056fbb4	0x14056fbb4
FUN_14056fd90	0x14056fd90
FUN_14056ff70	0x14056ff70
FUN_140570134	0x140570134
FUN_140570188	0x140570188
FUN_1405701e4	0x1405701e4
FUN_140570248	0x140570248
FUN_1405702b4	0x1405702b4
FUN_14057047c	0x14057047c
FUN_14057060c	0x14057060c
FUN_1405706c0	0x1405706c0
process	0x1405707b4
process_conversion_specifier	0x1405708a0
process_conversion_specifier	0x1405709c0
process_floating_point_specifier	0x140570ae4
process_floating_point_specifier	0x140570b54
process_integer_specifier	0x140570bcc
process_integer_specifier	0x140570c84
FUN_140570d44	0x140570d44
FUN_140570dcc	0x140570dcc
process_state	0x140570e84
process_string_specifier	0x140570f44
process_string_specifier	0x140570fd0
FUN_140571060	0x140571060
FUN_14057122c	0x14057122c
FUN_1405713f4	0x1405713f4
FUN_140571494	0x140571494
FUN_1405716e4	0x1405716e4
FUN_1405717f4	0x1405717f4
FUN_14057191c	0x14057191c
FUN_140571ab4	0x140571ab4
FUN_140571cc8	0x140571cc8
FUN_140571d34	0x140571d34
write_character	0x140571da8
FUN_140571e40	0x140571e40
FUN_140571eec	0x140571eec
FUN_140571f68	0x140571f68
FUN_140571fdc	0x140571fdc
FUN_140572100	0x140572100
FUN_140572220	0x140572220
FUN_140572290	0x140572290
FUN_140572300	0x140572300
FUN_140572380	0x140572380
FUN_14057240c	0x14057240c
FUN_1405726e8	0x1405726e8
FUN_140572e84	0x140572e84
FUN_140573160	0x140573160
FUN_1405738e4	0x1405738e4
FUN_140573998	0x140573998
FUN_140573a4c	0x140573a4c
FUN_140573b00	0x140573b00
FUN_140573c30	0x140573c30
FUN_140573c60	0x140573c60
FUN_140573cc0	0x140573cc0
FUN_140573cf0	0x140573cf0
FUN_140573ec0	0x140573ec0
FUN_140573fc0	0x140573fc0
FUN_140574190	0x140574190
FUN_140574240	0x140574240
FUN_140574610	0x140574610
FUN_1405746ac	0x1405746ac
FUN_140574790	0x140574790
common_flush_all	0x1405747d0
FUN_140574830	0x140574830
FUN_1405748bc	0x1405748bc
common_flush_all	0x140574990
fflush	0x140574998
_fgetc_nolock	0x140574a00
_fgetc_nolock	0x140574a44
FUN_140574a4c	0x140574a4c
FUN_140574b60	0x140574b60
FUN_140574cc4	0x140574cc4
FUN_140574cdc	0x140574cdc
FUN_140574d74	0x140574d74
ungetc	0x140574e94
operator()<>	0x140574eec
FUN_140574f2c	0x140574f2c
FUN_140575014	0x140575014
fsetpos	0x14057514c
FUN_140575184	0x140575184
FUN_140575220	0x140575220
FUN_14057531c	0x14057531c
FUN_140575408	0x140575408
FUN_1405754a0	0x1405754a0
fgetpos	0x14057553c
_malloc_base	0x140575590
FUN_1405755a0	0x1405755a0
FUN_1405758e0	0x1405758e0
FUN_140575970	0x140575970
FUN_1405759dc	0x1405759dc
FUN_140575b2c	0x140575b2c
FUN_140575c88	0x140575c88
FUN_140575e10	0x140575e10
FUN_140575e68	0x140575e68
thunk_FUN_1405759dc	0x140575f04
FUN_140575f0c	0x140575f0c
_realloc_base	0x140575fb0
FUN_140575fc0	0x140575fc0
FUN_140576030	0x140576030
FUN_1405760a0	0x1405760a0
FUN_1405761c0	0x1405761c0
FUN_1405761f0	0x1405761f0
FUN_140576274	0x140576274
FUN_140576394	0x140576394
FUN_14057658c	0x14057658c
FUN_140576628	0x140576628
FUN_1405766d0	0x1405766d0
FUN_140576780	0x140576780
FUN_140576830	0x140576830
thunk_FUN_140576830	0x140576908
operator()<>	0x140576910
FUN_140576950	0x140576950
FUN_1405769d4	0x1405769d4
FUN_140576b7c	0x140576b7c
FUN_140576c9c	0x140576c9c
FUN_140576d4c	0x140576d4c
thunk_FUN_140576b7c	0x140576de8
FUN_140576df0	0x140576df0
thunk_FUN_140576c9c	0x140576e8c
FUN_140576e94	0x140576e94
common_sopen_dispatch<>	0x140577034
common_sopen_dispatch<>	0x1405770f8
FUN_1405771bc	0x1405771bc
FUN_14057743c	0x14057743c
truncate_ctrl_z_if_present	0x140577650
FUN_140577714	0x140577714
FID_conflict:_sopen_s	0x140577830
FUN_140577864	0x140577864
FID_conflict:_sopen_s	0x140577c78
FUN_140577cac	0x140577cac
FUN_140577d18	0x140577d18
FUN_140577db8	0x140577db8
tolower	0x140577eec
wcsncmp	0x140577f20
FUN_140577f54	0x140577f54
FUN_140577fc8	0x140577fc8
FID_conflict:_localtime64	0x1405782c8
ferror	0x140578310
FUN_14057833c	0x14057833c
__crt_time_is_leap_year<>	0x140578420
common_gmtime_s<__int64>	0x14057847c
compute_year	0x140578614
__getgmtimebuf	0x140578704
common_gmtime_s<__int64>	0x140578750
FUN_140578760	0x140578760
FUN_140578820	0x140578820
FUN_140578840	0x140578840
FUN_140579028	0x140579028
__acrt_initialize_locks	0x140579080
__acrt_lock	0x1405790c8
__acrt_uninitialize_locks	0x1405790e4
__acrt_unlock	0x14057911c
_lock_locales	0x140579138
FUN_140579154	0x140579154
operator()<>	0x140579164
FUN_1405791a4	0x1405791a4
setlocale	0x140579444
islower	0x140579490
isspace	0x140579540
isupper	0x1405795f0
__pctype_func	0x140579698
FUN_1405796c8	0x1405796c8
FUN_1405796f8	0x1405796f8
FUN_14057972c	0x14057972c
FUN_14057975c	0x14057975c
FUN_140579da0	0x140579da0
rand_s	0x140579e30
thunk_FUN_140582fb0	0x140579e80
thunk_FUN_140583010	0x140579e90
FUN_140579ea0	0x140579ea0
FUN_14057a030	0x14057a030
__strncnt	0x14057a240
FUN_14057a258	0x14057a258
FUN_14057a380	0x14057a380
FUN_14057a3c0	0x14057a3c0
FUN_14057a3d0	0x14057a3d0
_set_new_handler	0x14057a410
FUN_14057a47c	0x14057a47c
operator()<>	0x14057a5e8
FUN_14057a620	0x14057a620
FUN_14057a6e0	0x14057a6e0
FUN_14057a7c4	0x14057a7c4
FUN_14057a7f4	0x14057a7f4
FUN_14057a858	0x14057a858
_cexit	0x14057a870
FUN_14057a880	0x14057a880
FUN_14057a88c	0x14057a88c
FUN_14057a8c8	0x14057a8c8
FUN_14057a8d4	0x14057a8d4
__acrt_allocate_buffer_for_argv	0x14057aa94
FUN_14057aaf4	0x14057aaf4
FUN_14057ac74	0x14057ac74
FUN_14057ace8	0x14057ace8
FUN_14057ad58	0x14057ad58
FUN_14057ae6c	0x14057ae6c
free_environment<>	0x14057af8c
FUN_14057afd0	0x14057afd0
uninitialize_environment_internal<>	0x14057b08c
uninitialize_environment_internal<>	0x14057b0a8
FUN_14057b0c4	0x14057b0c4
FUN_14057b100	0x14057b100
thunk_FUN_14057ac74	0x14057b144
operator()<>	0x14057b14c
operator()<>	0x14057b188
FUN_14057b1c4	0x14057b1c4
FUN_14057b374	0x14057b374
FUN_14057b48c	0x14057b48c
FUN_14057b49c	0x14057b49c
_initialize_onexit_table	0x14057b4e0
_register_onexit_function	0x14057b508
FUN_14057b564	0x14057b564
FUN_14057b588	0x14057b588
FUN_14057b598	0x14057b598
FUN_14057b5e0	0x14057b5e0
FUN_14057b620	0x14057b620
FUN_14057b67c	0x14057b67c
__acrt_uninitialize	0x14057b690
FUN_14057b6c8	0x14057b6c8
FUN_14057b6e8	0x14057b6e8
FUN_14057b6f0	0x14057b6f0
FUN_14057b700	0x14057b700
FUN_14057b720	0x14057b720
FUN_14057b730	0x14057b730
FUN_14057b760	0x14057b760
FUN_14057b784	0x14057b784
FUN_14057b7f8	0x14057b7f8
FUN_14057b830	0x14057b830
FUN_14057b86c	0x14057b86c
_set_fmode	0x14057b89c
FUN_14057b8dc	0x14057b8dc
FUN_14057b9c0	0x14057b9c0
operator()<class_<lambda_410d79af7f07d98d83a3f525b3859a53>,class_<lambda_3e16ef9562a7dcce91392c22ab16ea36>&___ptr64,class_<lambda_38119f0e861e05405d8a144b9b982f0a>_>	0x14057bafc
operator()<class_<lambda_7f2adfce497ff2baa965cd4f576ecfd1>,class_<lambda_2a444430fde8c29194d880d93eed5e8f>&___ptr64,class_<lambda_8dff2cf36a5417162780cd64fa2883ef>&___ptr64>	0x14057bb6c
operator()	0x14057bb98
FUN_14057bc28	0x14057bc28
FUN_14057bca0	0x14057bca0
FUN_14057bd24	0x14057bd24
__acrt_uninitialize_locale	0x14057bd30
FUN_14057bd60	0x14057bd60
FUN_14057be04	0x14057be04
_configthreadlocale	0x14057bf68
FUN_14057bfd4	0x14057bfd4
FUN_14057c094	0x14057c094
FUN_14057c518	0x14057c518
_wsetlocale	0x14057c580
FUN_14057c624	0x14057c624
FUN_14057c810	0x14057c810
FUN_14057caa8	0x14057caa8
FUN_14057ce10	0x14057ce10
FUN_14057d00c	0x14057d00c
FUN_14057d054	0x14057d054
FUN_14057d0e0	0x14057d0e0
FUN_14057d1d4	0x14057d1d4
FUN_14057d264	0x14057d264
FUN_14057d2d0	0x14057d2d0
FUN_14057d2e0	0x14057d2e0
FUN_14057d30c	0x14057d30c
FUN_14057d314	0x14057d314
FUN_14057d510	0x14057d510
FUN_14057d840	0x14057d840
FUN_14057d960	0x14057d960
FUN_14057ddc0	0x14057ddc0
FUN_14057de38	0x14057de38
FUN_14057defc	0x14057defc
FUN_14057df94	0x14057df94
FUN_14057e064	0x14057e064
FUN_14057e4f8	0x14057e4f8
FUN_14057e600	0x14057e600
FUN_14057e71c	0x14057e71c
FUN_14057e890	0x14057e890
FUN_14057e928	0x14057e928
FUN_14057ea48	0x14057ea48
operator()<>	0x14057ed80
operator()<>	0x14057edc0
operator()<>	0x14057ee00
operator()<>	0x14057ee48
construct_ptd_array	0x14057eea8
FUN_14057ef78	0x14057ef78
destroy_ptd_array	0x14057ef98
FUN_14057f090	0x14057f090
replace_current_thread_locale_nolock	0x14057f148
FUN_14057f1b0	0x14057f1b0
FUN_14057f1cc	0x14057f1cc
FUN_14057f210	0x14057f210
FUN_14057f2a0	0x14057f2a0
FUN_14057f2fc	0x14057f2fc
FUN_14057f340	0x14057f340
FUN_14057f370	0x14057f370
_malloc_base	0x14057f3d0
__acrt_update_locale_info	0x14057f430
FUN_14057f464	0x14057f464
FUN_14057f49c	0x14057f49c
FUN_14057f4d0	0x14057f4d0
FUN_14057f508	0x14057f508
FUN_14057f89c	0x14057f89c
FUN_14057f9a0	0x14057f9a0
FUN_14057fb84	0x14057fb84
FUN_14057fc5c	0x14057fc5c
FUN_14057fdac	0x14057fdac
should_round_up	0x14057ff00
FUN_140580018	0x140580018
FUN_140580300	0x140580300
FUN_1405804b0	0x1405804b0
FUN_140580550	0x140580550
FUN_1405806c8	0x1405806c8
FUN_14058076c	0x14058076c
FUN_1405807a4	0x1405807a4
FUN_140580964	0x140580964
FUN_140580a08	0x140580a08
FUN_140580a50	0x140580a50
_fileno	0x140580c08
FUN_140580c30	0x140580c30
FUN_140580c48	0x140580c48
FUN_140580ddc	0x140580ddc
FUN_140580e28	0x140580e28
FUN_140580ef0	0x140580ef0
FUN_140580f30	0x140580f30
FUN_140581030	0x140581030
__acrt_initialize_lowio	0x140581138
__acrt_uninitialize_lowio	0x140581174
FUN_1405811b4	0x1405811b4
__acrt_stdio_free_stream	0x14058120c
FUN_140581228	0x140581228
__acrt_stdio_parse_mode<char>	0x140581314
__acrt_stdio_parse_mode<wchar_t>	0x1405815d8
FUN_1405818dc	0x1405818dc
FUN_140581978	0x140581978
FUN_140581a14	0x140581a14
FUN_140581b0c	0x140581b0c
FUN_140581c08	0x140581c08
FUN_140581c90	0x140581c90
FUN_140581d5c	0x140581d5c
__acrt_stdio_free_buffer_nolock	0x140581e28
FUN_140581e6c	0x140581e6c
_calloc_base	0x140581fe0
FUN_14058206c	0x14058206c
FUN_1405820c8	0x1405820c8
FUN_140582100	0x140582100
FUN_1405822b4	0x1405822b4
FUN_140582310	0x140582310
FUN_14058235c	0x14058235c
FUN_140582420	0x140582420
FlsAlloc	0x1405824c4
FlsFree	0x1405824cc
FlsGetValue	0x1405824d4
FUN_1405824dc	0x1405824dc
FlsSetValue	0x1405824e8
FUN_1405824f0	0x1405824f0
FUN_140582584	0x140582584
InitializeCriticalSectionEx	0x1405825f4
FUN_1405825fc	0x1405825fc
FUN_140582664	0x140582664
FUN_1405826ec	0x1405826ec
FUN_1405827e0	0x1405827e0
FUN_140582844	0x140582844
FUN_1405828a4	0x1405828a4
FUN_1405828b8	0x1405828b8
FUN_140582a60	0x140582a60
FUN_140582a90	0x140582a90
__acrt_uninitialize_winapi_thunks	0x140582ad4
FUN_140582b18	0x140582b18
FUN_140582bcc	0x140582bcc
FUN_140582be4	0x140582be4
FUN_140582cc4	0x140582cc4
iswctype	0x140582e18
_isctype_l	0x140582e84
fegetround	0x140582f90
FUN_140582fb0	0x140582fb0
FUN_140583010	0x140583010
FUN_14058306c	0x14058306c
FUN_140583170	0x140583170
FUN_1405832f0	0x1405832f0
FUN_1405834a0	0x1405834a0
FUN_140583820	0x140583820
FUN_140583830	0x140583830
FUN_140583860	0x140583860
FUN_140583b70	0x140583b70
FUN_140583ba0	0x140583ba0
FUN_140583be0	0x140583be0
FUN_140583d40	0x140583d40
FUN_140583d60	0x140583d60
FUN_140583de0	0x140583de0
FUN_140583df0	0x140583df0
FUN_140583e00	0x140583e00
FUN_140583e20	0x140583e20
FUN_140583e30	0x140583e30
_commit	0x140583ebc
__acrt_stdio_allocate_buffer_nolock	0x140583f50
FUN_140583fc0	0x140583fc0
_realloc_base	0x140583ff0
FUN_140584070	0x140584070
thunk_FUN_1405840f0	0x1405840e0
FUN_1405840f0	0x1405840f0
FUN_140584384	0x140584384
__acrt_lowio_create_handle_array	0x140584414
__acrt_lowio_destroy_handle_array	0x1405844bc
__acrt_lowio_ensure_fh_exists	0x14058450c
__acrt_lowio_lock_fh	0x1405845b4
FUN_1405845dc	0x1405845dc
__acrt_lowio_unlock_fh	0x14058469c
_alloc_osfhnd	0x1405846c4
FUN_140584804	0x140584804
FUN_1405848c0	0x1405848c0
FUN_140584938	0x140584938
FUN_1405849d0	0x1405849d0
FUN_140584b60	0x140584b60
FUN_140584b68	0x140584b68
FUN_140584b70	0x140584b70
__acrt_LCMapStringA	0x140584ea4
FUN_140584f8c	0x140584f8c
FUN_140584f94	0x140584f94
FUN_140584f9c	0x140584f9c
FUN_140584fa4	0x140584fa4
FUN_140584fac	0x140584fac
FUN_140584fb4	0x140584fb4
FUN_140584fe4	0x140584fe4
FUN_140585014	0x140585014
FUN_140585044	0x140585044
FUN_140585340	0x140585340
FUN_140585538	0x140585538
FUN_14058561c	0x14058561c
FUN_14058589c	0x14058589c
FUN_140585a24	0x140585a24
FUN_140585b3c	0x140585b3c
__tzset	0x140585bbc
_isindst	0x140585c00
FUN_140585c30	0x140585c30
FUN_140585c60	0x140585c60
FUN_140585d70	0x140585d70
FUN_140585eb0	0x140585eb0
FUN_140585ff0	0x140585ff0
FUN_140586010	0x140586010
FUN_140586060	0x140586060
FUN_1405867b0	0x1405867b0
FUN_1405867f0	0x1405867f0
FUN_140586820	0x140586820
FUN_140586880	0x140586880
FUN_1405868c0	0x1405868c0
FUN_140586910	0x140586910
FUN_140586930	0x140586930
FUN_1405869e4	0x1405869e4
__acrt_get_sigabrt_handler	0x140586a2c
FUN_140586a5c	0x140586a5c
FUN_140586a7c	0x140586a7c
FUN_140586cd8	0x140586cd8
FUN_140586e54	0x140586e54
FUN_14058701c	0x14058701c
FUN_1405871ac	0x1405871ac
FUN_1405871c8	0x1405871c8
FUN_1405871e0	0x1405871e0
FUN_140587224	0x140587224
FUN_1405873d0	0x1405873d0
FUN_14058760c	0x14058760c
FUN_140587790	0x140587790
thunk_FUN_1405873d0	0x140587af0
FUN_140587af8	0x140587af8
FUN_140587c1c	0x140587c1c
getSystemCP	0x140587dec
FUN_140587e6c	0x140587e6c
FUN_140587f04	0x140587f04
FUN_1405880fc	0x1405880fc
update_thread_multibyte_data_internal	0x14058836c
__acrt_initialize_multibyte	0x140588424
FUN_140588484	0x140588484
FUN_1405884a0	0x1405884a0
FUN_140588768	0x140588768
FUN_1405887dc	0x1405887dc
FUN_1405887f0	0x1405887f0
FUN_140588818	0x140588818
FUN_140588928	0x140588928
FUN_1405889c4	0x1405889c4
FUN_140588d28	0x140588d28
thunk_FUN_1405889c4	0x140588e18
_recalloc_base	0x140588e20
FUN_140588ee0	0x140588ee0
FUN_140588f38	0x140588f38
FUN_140588fb8	0x140588fb8
FUN_140589000	0x140589000
__acrt_locale_free_monetary	0x1405890a8
FUN_1405891b4	0x1405891b4
__acrt_locale_free_numeric	0x1405896d0
FUN_14058973c	0x14058973c
FUN_140589a24	0x140589a24
initialize_lc_time	0x140589a58
__acrt_locale_free_time	0x140589d98
__acrt_locale_initialize_time	0x140589ea0
FUN_140589f40	0x140589f40
FUN_14058a080	0x14058a080
FUN_14058a0e0	0x14058a0e0
__acrt_add_locale_ref	0x14058a138
__acrt_free_locale	0x14058a1c4
__acrt_locale_add_lc_time_reference	0x14058a33c
__acrt_locale_free_lc_time_if_unreferenced	0x14058a364
__acrt_locale_release_lc_time_reference	0x14058a39c
__acrt_release_locale_ref	0x14058a3c4
__acrt_update_thread_locale_data	0x14058a46c
_updatetlocinfoEx_nolock	0x14058a4dc
FUN_14058a544	0x14058a544
GetLocaleNameFromLangCountry	0x14058a5ec
GetLocaleNameFromLanguage	0x14058a6bc
FUN_14058a754	0x14058a754
FUN_14058aa48	0x14058aa48
FUN_14058ab34	0x14058ab34
FUN_14058abf4	0x14058abf4
TranslateName	0x14058ac60
FUN_14058acfc	0x14058acfc
FUN_14058af78	0x14058af78
GetLcidFromLangCountry	0x14058b060
GetLcidFromLanguage	0x14058b130
FUN_14058b1c8	0x14058b1c8
FUN_14058b40c	0x14058b40c
FUN_14058b514	0x14058b514
FUN_14058b564	0x14058b564
FUN_14058b618	0x14058b618
FUN_14058b6d4	0x14058b6d4
FUN_14058b75c	0x14058b75c
FUN_14058b9dc	0x14058b9dc
FUN_14058ba3c	0x14058ba3c
FUN_14058ba7c	0x14058ba7c
FUN_14058bb4c	0x14058bb4c
FUN_14058bc5c	0x14058bc5c
FUN_14058cedc	0x14058cedc
FUN_14058cf80	0x14058cf80
FUN_14058cf88	0x14058cf88
FUN_14058cfa0	0x14058cfa0
FUN_14058d010	0x14058d010
FUN_14058d040	0x14058d040
FUN_14058d220	0x14058d220
FUN_14058d260	0x14058d260
FUN_14058d2f0	0x14058d2f0
FUN_14058d44c	0x14058d44c
FUN_14058d534	0x14058d534
GetStringTypeW	0x14058d5dc
FUN_14058d5f0	0x14058d5f0
FUN_14058d600	0x14058d600
FUN_14058d6e0	0x14058d6e0
FUN_14058d740	0x14058d740
FUN_14058d870	0x14058d870
__acrt_LCMapStringW	0x14058d8e4
FUN_14058d96c	0x14058d96c
FUN_14058da04	0x14058da04
thunk_FUN_14058da04	0x14058dafc
FUN_14058db10	0x14058db10
FUN_14058dbb0	0x14058dbb0
FUN_14058df68	0x14058df68
_mbsdec_l	0x14058df70
FUN_14058e004	0x14058e004
FUN_14058e020	0x14058e020
_msize_base	0x14058e1c0
FUN_14058e210	0x14058e210
__dcrt_lowio_ensure_console_output_initialized	0x14058e248
FUN_14058e29c	0x14058e29c
__dcrt_write_console	0x14058e2b8
FUN_14058e380	0x14058e380
FUN_14058e3a0	0x14058e3a0
FUN_14058e410	0x14058e410
FUN_14058e470	0x14058e470
FUN_14058e540	0x14058e540
__acrt_CompareStringW	0x14058eaec
FUN_14058ebb0	0x14058ebb0
FUN_14058ebd0	0x14058ebd0
FUN_14058ebf0	0x14058ebf0
FUN_14058ec90	0x14058ec90
FUN_14058ecb0	0x14058ecb0
XInputSetState	0x14058ed52
RtlUnwind	0x14058ed58
_FindPESection	0x14058ed60
FUN_14058edb0	0x14058edb0
FUN_14058ee00	0x14058ee00
__GSHandlerCheck_SEH	0x14058ee2c
FUN_14058eeb4	0x14058eeb4
FUN_14058ef34	0x14058ef34
FUN_14058ef80	0x14058ef80
FUN_14058efac	0x14058efac
FUN_14058f030	0x14058f030
FUN_14058f050	0x14058f050
FUN_14058f270	0x14058f270
FUN_14058f290	0x14058f290
FUN_14058f4c0	0x14058f4c0
FUN_14058f4e0	0x14058f4e0
FUN_14058fb40	0x14058fb40
FUN_14058fb60	0x14058fb60
FUN_14058ff60	0x14058ff60
FUN_14058ff80	0x14058ff80
FUN_140590160	0x140590160
FUN_140590200	0x140590200
FUN_140590780	0x140590780
FUN_140590a20	0x140590a20
FUN_140590c40	0x140590c40
FUN_140591060	0x140591060
FUN_1405911d0	0x1405911d0
FUN_140591330	0x140591330
FUN_1405913c0	0x1405913c0
FUN_140591680	0x140591680
FUN_1405919e0	0x1405919e0
FUN_140591f10	0x140591f10
FUN_1405920d0	0x1405920d0
FUN_1405922a0	0x1405922a0
FUN_140593160	0x140593160
FUN_1405936d0	0x1405936d0
FUN_140593a40	0x140593a40
FUN_140593d90	0x140593d90
FUN_140593e50	0x140593e50
FUN_140593ef0	0x140593ef0
FUN_1405940f0	0x1405940f0
FUN_140594310	0x140594310
